label,class,BSI_month1,BSI_month2,BSI_month3,BSI_trend,BSI_consistency,BSI_variance,NDVI_trend,NDBI_month1,NDBI_month2,NDBI_month3,NDBI_trend,MNDWI_min,VV_month1,VV_month2,VV_month3,VV_trend,VV_consistency,VH_VV_ratio_change,VV_VH_diff_month1,VV_VH_diff_month3,VV_VH_diff_trend
1,construction,0.14650657810703793,0.12160095738315271,0.13761179978032323,-0.008894778326714703,0.12160095738315271,-0.020458231560527868,-0.02327471785247326,0.08042024821043015,0.038511551916599274,0.0662650614976883,-0.014155187644064426,-0.4075546860694885,-9.401478194746272,-5.501164784002419,-2.8691353964233333,6.532342798322938,-2.8691353964233333,4.047839907803557,4.58264737405441,13.012329321582184,8.429681947527774
1,construction,0.0778318276580959,0.056928630935851154,0.045906294368196876,-0.03192553328989903,0.045906294368196876,-0.004940430077295235,-0.015611447393894196,0.013638843782246113,-0.00743331853300333,-0.052662987262010574,-0.06630183011293411,-0.2938718795776367,-2.8004546810362507,-4.809454865608654,-2.781407509689377,0.019047171346873615,-2.781407509689377,1.0377614928978272,9.918995472956098,12.73796946402062,2.8189739910645226
1,construction,0.09499683343888538,0.07539323811245706,0.09000169176112333,-0.004995141677762049,0.07539323811245706,-0.01710602448754729,-0.030742252245545387,0.024960169568657875,-0.0017867778660729527,0.0011065007420256734,-0.023853668943047523,-0.2336799055337906,4.500977209178531,1.135845781732245,-0.12676805080399497,-4.627745259982526,4.500977209178531,92.24970589073682,15.629122970726193,11.254128003097756,-4.374994967628437
1,construction,0.0800041941910454,0.09870213106873899,0.09219135015719263,0.012187155966147223,0.0800041941910454,0.012604358894619971,-0.007681217044591904,-0.003410518867895007,0.04943067580461502,0.043166499584913254,0.04657701775431633,-0.23079340159893036,-8.329018941533867,0.16141365363088478,0.744675675799218,9.073694617333086,0.744675675799218,-21.177814918326327,2.6597622611327267,15.532801288442592,12.873039027309865
1,construction,-0.021070703917590135,-0.03927903417786091,0.012464046021093002,0.033534749938683134,-0.03927903417786091,-0.034975705229612346,-0.07682617753744125,-0.1392560750246048,-0.16555023193359375,-0.0826813280582428,0.0565747432410717,-0.14974820613861084,-4.492670636426581,-5.588286281219294,-3.5668551420651906,0.9258154943613905,-3.5668551420651906,0.2407729219822281,14.245480408452906,12.16868197203741,-2.076798436415496
1,construction,0.07384987893462469,0.024892414142266475,-0.008446641944787803,-0.0822965208794125,-0.008446641944787803,-0.007809204352651967,-0.0273500457406044,-0.03979328274726868,-0.11296948045492172,-0.18005843460559845,-0.14026515185832977,-0.15475450456142426,-4.771296499874722,-3.9109718511899847,-5.153752546053757,-0.38245604617903517,-3.9109718511899847,0.01428916945215386,5.302676458275246,5.801369531244233,0.4986930729689867
1,construction,0.05613887722245555,0.014304674826721722,0.0703500912560146,0.014211214033559051,0.014304674826721722,-0.04893980941251336,0.01878032274544239,0.04195953160524368,-0.0465475395321846,0.0043821209110319614,-0.03757740929722786,-0.3358820378780365,-11.652461727257474,-12.23465668660333,-14.807863325870823,-3.1554015986133486,-11.652461727257474,-0.4636824629767511,9.609098273969892,5.345025423091549,-4.2640728508783425
1,construction,0.10981393651951843,0.11712561297623539,0.12456071846934791,0.01474678194982948,0.10981393651951843,-6.171451819778073e-05,0.06168122962117195,0.10789401829242706,0.1124243289232254,0.10571558028459549,-0.002178439637646079,-0.36153072118759155,-7.299781825163943,-6.144077090164328,-6.386370201053281,0.9134116241106618,-6.144077090164328,-0.19602722427658925,5.292272680948135,3.378155481432736,-1.914117199515399
1,construction,0.1859188694719576,0.14029475608362846,0.14489705556785476,-0.04102181390410284,0.14029475608362846,-0.025113206436277735,-0.020425058901309967,0.1358937919139862,0.08422321826219559,0.0748150646686554,-0.06107872352004051,-0.39554932713508606,-8.628393664752522,-11.24320015716773,-12.263161437267868,-3.634767772515346,-8.628393664752522,-0.2360536179692767,9.818227755497894,11.059457365786901,1.2412296102890075
1,construction,0.10111345170027083,0.08253180266832144,0.11576725957190231,0.01465380787163148,0.08253180266832144,-0.025908552967765133,0.0220336876809597,0.03736991435289383,-0.005448241718113422,0.01852731592953205,-0.018842598423361778,-0.2918998599052429,-6.137740710721561,-11.277158885532293,-12.087695444175143,-5.949954733453582,-6.137740710721561,-1.0546883929296078,8.672749664132583,4.3314019262998755,-4.341347737832708
